AAER DATABASE IDENTIFIER,COMPUSTAT IDENTIFIER,ID,CONAME_x,CIK_x,YEARA,FYR,DATE,P_AAER_x,UNDERSTATEMENT,YEAR,CONAME_y,CIK_y,QUARTER,ANNUAL,REASON,EXPLANATION,AUDIT,BRIBES,DISCLOSURE,NODATES,OTHER,REV,REC,COGS,INV,RES,DEBT,MKT_SEC,INC_EXP_SE,ASSET,PAY,LIAB,FIGURE,P_AAER_y,AAER1,AAER2,AAER3,AAER4,AAER5,AAER6,AAER7,AAER8,AAER9,AAER10,AAER11,AAER12,AAER13,AAER14,AAER15,AAER16,AAER17,AAER18,AAER19,AAER20,AAER21,AAER22,AAER23,AAER24,AAER25,AAER26,AAER27,AAER28,AAER29,AAER30,AAER31,AAER32,AAER33,AAER34,AAER35,AAER36,AAER37,AAER38,AAER39,AAER40,AAER41,AAER42,AAER43,AAER44,AAER45,AAER46,AAER47,AAER48,AAER49,TotalAAER
"Thor Industries, Inc.",THOR INDUSTRIES INC,1205,"Thor Industries, Inc.",730263,2005,7,7/31/05,1190,0,2005,"Thor Industries, Inc.",730263,1,1,,Understate expenses by capitalizing them /understate Dutchmen’s cost of goods sold in order to avoid recognizing inventory costs that were not reflected in financial accounting system.,0,0,0,0,0,0,1,1,0,0,0,0,1,1,1,0,1,1190,1250,1190,1172,3280,3289,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5
"Thor Industries, Inc.",THOR INDUSTRIES INC,1205,"Thor Industries, Inc.",730263,2006,7,7/31/06,1190,0,2006,"Thor Industries, Inc.",730263,1,1,,Understate expenses by capitalizing them /understate Dutchmen’s cost of goods sold in order to avoid recognizing inventory costs that were not reflected in financial accounting system.,0,0,0,0,0,0,1,1,0,0,0,0,1,1,1,0,1,1190,1250,1190,1172,3280,3289,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5
Tidewater Inc.,TIDEWATER INC,1208,Tidewater Inc.,98222,2002,3,3/31/03,2730,0,2003,Tidewater Inc.,98222,1,1,,failed to impair and depreciated assets ,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,2730,2730,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
Tidewater Inc.,TIDEWATER INC,1208,Tidewater Inc.,98222,2002,3,3/31/03,2730,0,2003,Tidewater Inc.,98222,0,0,bribery,violating FCPA,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3207,3207,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
The Travelers Corporation and The Travelers Insurance Company,TRAVELERS CORP,1198,The Travelers Corporation and The Travelers Insurance Company,99429,1989,12,12/31/89,556,0,1989,The Travelers Corporation and The Travelers Insurance Company,99429,1,1,,Did not properly implement FAS 97,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,556,556,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
Tribune Company,TRIBUNE MEDIA CO,1227,Tribune Company,726513,2002,12,12/31/02,2434,0,2002,Tribune Company,726513,1,1,,"falsely inflated paid circulation figures, resulting in misstating circulation revenues and expenses",0,0,0,0,0,1,1,1,1,0,0,0,1,0,1,0,0,2434,2434,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
Tribune Company,TRIBUNE MEDIA CO,1227,Tribune Company,726513,2003,12,12/31/03,2434,0,2003,Tribune Company,726513,1,1,,"falsely inflated paid circulation figures, resulting in misstating circulation revenues and expenses",0,0,0,0,0,1,1,1,1,0,0,0,1,0,1,0,0,2434,2434,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
Tyco International Ltd.,TYCO INTERNATIONAL PLC,1243,Tyco International Ltd.,833444,1998,9,9/30/98,1839,0,1998,Tyco International Ltd.,833444,1,1,,"Undisclosed loans and compensation, moved expenses to SG&A, inflated income by recording fee income from sham transactions and using reserves improperly (reserve)",0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,1839,1839,1627,2603,2527,2414,3009,3010,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7
Tyco International Ltd.,TYCO INTERNATIONAL PLC,1243,Tyco International Ltd.,833444,1998,9,9/30/98,1839,0,1998,Tyco International Ltd.,833444,0,0,Bribe only,"From 2006 to 2009, Tyco subsidiaries operated twelve illicit payment schemes.",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3409,3409,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
Tyco International Ltd.,TYCO INTERNATIONAL PLC,1243,Tyco International Ltd.,833444,1999,9,9/30/99,1839,0,1999,Tyco International Ltd.,833444,1,1,,"Undisclosed loans and compensation, moved expenses to SG&A, inflated income by recording fee income from sham transactions and using reserves improperly (reserve)",0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,1839,1839,1627,2603,2527,2414,3009,3010,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7
Tyco International Ltd.,TYCO INTERNATIONAL PLC,1243,Tyco International Ltd.,833444,1999,9,9/30/99,1839,0,1999,Tyco International Ltd.,833444,0,0,Bribe only,"From 2006 to 2009, Tyco subsidiaries operated twelve illicit payment schemes.",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3409,3409,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
Tyco International Ltd.,TYCO INTERNATIONAL PLC,1243,Tyco International Ltd.,833444,2000,9,9/30/00,1839,0,2000,Tyco International Ltd.,833444,1,1,,"Undisclosed loans and compensation, moved expenses to SG&A, inflated income by recording fee income from sham transactions and using reserves improperly (reserve)",0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,1839,1839,1627,2603,2527,2414,3009,3010,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7
Tyco International Ltd.,TYCO INTERNATIONAL PLC,1243,Tyco International Ltd.,833444,2000,9,9/30/00,1839,0,2000,Tyco International Ltd.,833444,0,0,Bribe only,"From 2006 to 2009, Tyco subsidiaries operated twelve illicit payment schemes.",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3409,3409,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
Tyco International Ltd.,TYCO INTERNATIONAL PLC,1243,Tyco International Ltd.,833444,2001,9,9/30/01,1839,0,2001,Tyco International Ltd.,833444,1,1,,"Undisclosed loans and compensation, moved expenses to SG&A, inflated income by recording fee income from sham transactions and using reserves improperly (reserve)",0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,1839,1839,1627,2603,2527,2414,3009,3010,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7
Tyco International Ltd.,TYCO INTERNATIONAL PLC,1243,Tyco International Ltd.,833444,2001,9,9/30/01,1839,0,2001,Tyco International Ltd.,833444,0,0,Bribe only,"From 2006 to 2009, Tyco subsidiaries operated twelve illicit payment schemes.",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3409,3409,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
Tyco International Ltd.,TYCO INTERNATIONAL PLC,1243,Tyco International Ltd.,833444,2002,9,9/30/02,1839,0,2002,Tyco International Ltd.,833444,1,1,,"Undisclosed loans and compensation, moved expenses to SG&A, inflated income by recording fee income from sham transactions and using reserves improperly (reserve)",0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,1839,1839,1627,2603,2527,2414,3009,3010,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7
Tyco International Ltd.,TYCO INTERNATIONAL PLC,1243,Tyco International Ltd.,833444,2002,9,9/30/02,1839,0,2002,Tyco International Ltd.,833444,0,0,Bribe only,"From 2006 to 2009, Tyco subsidiaries operated twelve illicit payment schemes.",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3409,3409,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
"Thortec International, Inc.",URS CORP,1207,"Thortec International, Inc.",102379,1987,10,10/31/87,258,0,1987,"Thortec International, Inc.",102379,1,1,,Overstated revenues,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,258,274,258,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2
USF&G Corporation,USF&G CORP,1277,USF&G Corporation,354396,1984,12,12/31/84,182,0,1984,USF&G Corporation,354396,1,1,,Sold securities and immediately purchased them back to recognize gains,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,182,182,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
UnitedHealth Group Inc.,UNITEDHEALTH GROUP INC,1268,UnitedHealth Group Inc.,731766,1994,12,12/31/94,2754,0,1994,UnitedHealth Group Inc.,731766,1,1,,backdated stock options,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,2754,2939,2754,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2
UnitedHealth Group Inc.,UNITEDHEALTH GROUP INC,1268,UnitedHealth Group Inc.,731766,1995,12,12/31/95,2754,0,1995,UnitedHealth Group Inc.,731766,1,1,,backdated stock options,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,2754,2939,2754,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2
UnitedHealth Group Inc.,UNITEDHEALTH GROUP INC,1268,UnitedHealth Group Inc.,731766,1996,12,12/31/96,2754,0,1996,UnitedHealth Group Inc.,731766,1,1,,backdated stock options,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,2754,2939,2754,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2
UnitedHealth Group Inc.,UNITEDHEALTH GROUP INC,1268,UnitedHealth Group Inc.,731766,1997,12,12/31/97,2754,0,1997,UnitedHealth Group Inc.,731766,1,1,,backdated stock options,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,2754,2939,2754,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2
UnitedHealth Group Inc.,UNITEDHEALTH GROUP INC,1268,UnitedHealth Group Inc.,731766,1998,12,12/31/98,2754,0,1998,UnitedHealth Group Inc.,731766,1,1,,backdated stock options,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,2754,2939,2754,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2
UnitedHealth Group Inc.,UNITEDHEALTH GROUP INC,1268,UnitedHealth Group Inc.,731766,1999,12,12/31/99,2754,0,1999,UnitedHealth Group Inc.,731766,1,1,,backdated stock options,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,2754,2939,2754,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2
UnitedHealth Group Inc.,UNITEDHEALTH GROUP INC,1268,UnitedHealth Group Inc.,731766,2000,12,12/31/00,2754,0,2000,UnitedHealth Group Inc.,731766,1,1,,backdated stock options,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,2754,2939,2754,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2
UnitedHealth Group Inc.,UNITEDHEALTH GROUP INC,1268,UnitedHealth Group Inc.,731766,2001,12,12/31/01,2754,0,2001,UnitedHealth Group Inc.,731766,1,1,,backdated stock options,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,2754,2939,2754,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2
UnitedHealth Group Inc.,UNITEDHEALTH GROUP INC,1268,UnitedHealth Group Inc.,731766,2002,12,12/31/02,2754,0,2002,UnitedHealth Group Inc.,731766,1,1,,backdated stock options,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,2754,2939,2754,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2
UnitedHealth Group Inc.,UNITEDHEALTH GROUP INC,1268,UnitedHealth Group Inc.,731766,2003,12,12/31/03,2754,0,2003,UnitedHealth Group Inc.,731766,1,1,,backdated stock options,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,2754,2939,2754,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2
UnitedHealth Group Inc.,UNITEDHEALTH GROUP INC,1268,UnitedHealth Group Inc.,731766,2004,12,12/31/04,2754,0,2004,UnitedHealth Group Inc.,731766,1,1,,backdated stock options,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,2754,2939,2754,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2
UnitedHealth Group Inc.,UNITEDHEALTH GROUP INC,1268,UnitedHealth Group Inc.,731766,2005,12,12/31/05,2754,0,2005,UnitedHealth Group Inc.,731766,1,1,,backdated stock options,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,2754,2939,2754,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2
United States Surgical Corporation,U S SURGICAL CORP,1267,United States Surgical Corporation,101788,1979,12,12/31/79,22,0,1979,United States Surgical Corporation,101788,1,1,,Overstated tooling parts and understated cost of parts thus capitalizing more expenses.  Overstated revenue by shipping goods not ordered.  Failed to write off certain assets and improperly capitalized legal expenses.  Capitalized other expenses.  Increa,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,22,109,22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2
United States Surgical Corporation,U S SURGICAL CORP,1267,United States Surgical Corporation,101788,1980,12,12/31/80,22,0,1980,United States Surgical Corporation,101788,1,1,,Overstated tooling parts and understated cost of parts thus capitalizing more expenses.  Overstated revenue by shipping goods not ordered.  Failed to write off certain assets and improperly capitalized legal expenses.  Capitalized other expenses.  Increa,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,22,109,22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2
United States Surgical Corporation,U S SURGICAL CORP,1267,United States Surgical Corporation,101788,1981,12,12/31/81,22,0,1981,United States Surgical Corporation,101788,1,1,,Overstated tooling parts and understated cost of parts thus capitalizing more expenses.  Overstated revenue by shipping goods not ordered.  Failed to write off certain assets and improperly capitalized legal expenses.  Capitalized other expenses.  Increa,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,22,109,22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2
Vicon Fiber Optics Corporation,VICON FIBER OPTICS CORP,1293,Vicon Fiber Optics Corporation,718396,1998,12,12/31/98,2062,0,1998,Vicon Fiber Optics Corporation,718396,1,1,,Understated COGS by overstating inventory,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,2062,2063,2062,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2
Vicon Fiber Optics Corporation,VICON FIBER OPTICS CORP,1293,Vicon Fiber Optics Corporation,718396,1999,12,12/31/99,2062,0,1999,Vicon Fiber Optics Corporation,718396,1,1,,Understated COGS by overstating inventory,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,2062,2063,2062,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2
"Video Station, Inc.",VIDEO STATION INC,1295,"Video Station, Inc.",700711,1981,11,11/30/81,179,0,1981,"Video Station, Inc.",700711,1,1,,"Understated its sales and use tax liability, materially overstated inventory and failed to reserve for uncollectible AR. Understate AP and related expenses.",0,0,0,0,0,0,0,1,1,0,1,0,1,0,1,1,1,179,201,179,173,163,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4
"Video Station, Inc.",VIDEO STATION INC,1295,"Video Station, Inc.",700711,1982,11,11/30/82,179,0,1982,"Video Station, Inc.",700711,1,1,,"Understated its sales and use tax liability, materially overstated inventory and failed to reserve for uncollectible AR. Understate AP and related expenses.",0,0,0,0,0,0,0,1,1,0,1,0,1,0,1,1,1,179,201,179,173,163,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4
"Volt Information Sciences, Inc.",VOLT INFO SCIENCES INC,1306,"Volt Information Sciences, Inc.",103872,2007,10,10/31/07,3439,0,2007,"Volt Information Sciences, Inc.",103872,1,1,,"overstate revenue for Volt’s fourth quarter and fiscal year ended October 28, 2007, by reporting $7.55 million of fraudulent revenue that had not been earned",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,3439,3439,3569,3570,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3
"Waste Management, Inc.",WASTE MANAGEMENT INC-OLD,1312,"Waste Management, Inc.",104938,1992,12,12/31/92,2313,0,1992,"Waste Management, Inc.",104938,1,1,,"adjustments to reduce depreciation expense, non-GAAP method for capitalizing interest on landfill development, failure to accrue for its tax and self-insurance expenses, improper use of purchase accounting to increase its enviromental reserves, refusal t",0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,1,2313,2734,2313,2298,2244,2116,1954,1904,1532,1410,1409,1408,1407,1406,1405,1277,2763,3308,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,17
"Waste Management, Inc.",WASTE MANAGEMENT INC-OLD,1312,"Waste Management, Inc.",104938,1992,12,12/31/92,2313,0,1992,"Waste Management, Inc.",104938,0,0,disclosure,fail to make disclosure that 1st Q of 1999 income includes tens of millions of dollars of non-recurring income items,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2373,2373,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
"Waste Management, Inc.",WASTE MANAGEMENT INC-OLD,1312,"Waste Management, Inc.",104938,1993,12,12/31/93,2313,0,1993,"Waste Management, Inc.",104938,1,1,,"adjustments to reduce depreciation expense, non-GAAP method for capitalizing interest on landfill development, failure to accrue for its tax and self-insurance expenses, improper use of purchase accounting to increase its enviromental reserves, refusal t",0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,1,2313,2734,2313,2298,2244,2116,1954,1904,1532,1410,1409,1408,1407,1406,1405,1277,2763,3308,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,17
"Waste Management, Inc.",WASTE MANAGEMENT INC-OLD,1312,"Waste Management, Inc.",104938,1993,12,12/31/93,2313,0,1993,"Waste Management, Inc.",104938,0,0,disclosure,fail to make disclosure that 1st Q of 1999 income includes tens of millions of dollars of non-recurring income items,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2373,2373,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
"Waste Management, Inc.",WASTE MANAGEMENT INC-OLD,1312,"Waste Management, Inc.",104938,1994,12,12/31/94,2313,0,1994,"Waste Management, Inc.",104938,1,1,,"adjustments to reduce depreciation expense, non-GAAP method for capitalizing interest on landfill development, failure to accrue for its tax and self-insurance expenses, improper use of purchase accounting to increase its enviromental reserves, refusal t",0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,1,2313,2734,2313,2298,2244,2116,1954,1904,1532,1410,1409,1408,1407,1406,1405,1277,2763,3308,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,17
"Waste Management, Inc.",WASTE MANAGEMENT INC-OLD,1312,"Waste Management, Inc.",104938,1994,12,12/31/94,2313,0,1994,"Waste Management, Inc.",104938,0,0,disclosure,fail to make disclosure that 1st Q of 1999 income includes tens of millions of dollars of non-recurring income items,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2373,2373,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
"Waste Management, Inc.",WASTE MANAGEMENT INC-OLD,1312,"Waste Management, Inc.",104938,1995,12,12/31/95,2313,0,1995,"Waste Management, Inc.",104938,1,1,,"adjustments to reduce depreciation expense, non-GAAP method for capitalizing interest on landfill development, failure to accrue for its tax and self-insurance expenses, improper use of purchase accounting to increase its enviromental reserves, refusal t",0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,1,2313,2734,2313,2298,2244,2116,1954,1904,1532,1410,1409,1408,1407,1406,1405,1277,2763,3308,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,17
"Waste Management, Inc.",WASTE MANAGEMENT INC-OLD,1312,"Waste Management, Inc.",104938,1995,12,12/31/95,2313,0,1995,"Waste Management, Inc.",104938,0,0,disclosure,fail to make disclosure that 1st Q of 1999 income includes tens of millions of dollars of non-recurring income items,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2373,2373,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
"Waste Management, Inc.",WASTE MANAGEMENT INC-OLD,1312,"Waste Management, Inc.",104938,1996,12,12/31/96,2313,0,1996,"Waste Management, Inc.",104938,1,1,,"adjustments to reduce depreciation expense, non-GAAP method for capitalizing interest on landfill development, failure to accrue for its tax and self-insurance expenses, improper use of purchase accounting to increase its enviromental reserves, refusal t",0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,1,2313,2734,2313,2298,2244,2116,1954,1904,1532,1410,1409,1408,1407,1406,1405,1277,2763,3308,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,17
"Waste Management, Inc.",WASTE MANAGEMENT INC-OLD,1312,"Waste Management, Inc.",104938,1996,12,12/31/96,2313,0,1996,"Waste Management, Inc.",104938,0,0,disclosure,fail to make disclosure that 1st Q of 1999 income includes tens of millions of dollars of non-recurring income items,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2373,2373,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
"Westwood One, Inc.",WESTWOOD ONE INC  -OLD,1323,"Westwood One, Inc.",771950,1987,11,11/30/87,521,0,1987,"Westwood One, Inc.",771950,1,1,,"Improper revenue recognition, failure to record tax liability",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,521,521,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
"Westwood One, Inc.",WESTWOOD ONE INC  -OLD,1323,"Westwood One, Inc.",771950,1988,11,11/30/88,521,0,1988,"Westwood One, Inc.",771950,1,1,,"Improper revenue recognition, failure to record tax liability",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,521,521,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
"Widcom, Inc.",WIDCOM INC,1325,"Widcom, Inc.",719704,1985,6,6/30/85,145,0,1985,"Widcom, Inc.",719704,1,1,,"Improper revenue recognition, end-user had no obligation to pay until the products sold and the products weren't complete",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,145,145,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
Wilmington Trust Corporation,WILMINGTON TRUST CORP,1327,Wilmington Trust Corporation,872821,2009,12,12/31/09,3582,0,2009,Wilmington Trust Corporation,872821,1,1,,failed to disclose $339 million in matured loans past due 90 days or more; understated loan loss provision and reserves,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,3582,3582,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
Windsor Holding Corp,WINDSOR HOLDING CORP,1330,Windsor Holding Corp,706860,1982,12,12/31/82,137,0,1982,Windsor Holding Corp,706860,1,1,,"Withheld AP invoices, thus understating expenses and liabilties",0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,137,197,138,137,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3
Windsor Holding Corp,WINDSOR HOLDING CORP,1330,Windsor Holding Corp,706860,1983,12,12/31/83,137,0,1983,Windsor Holding Corp,706860,1,1,,"Withheld AP invoices, thus understating expenses and liabilties",0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,137,197,138,137,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3
Xerox Corporation,XEROX CORP,1345,Xerox Corporation,108772,1997,12,12/31/97,1542,0,1997,Xerox Corporation,108772,1,1,,"Improper revenue recognition, shifted costs from service product to the machine sale in order to recognize revenue earlier.  Alos used cookie jar reserves and improper recognition of the gain from a one-time event and misc. lease accounting related issue",0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,1542,2397,2390,2389,2380,2379,2350,2333,2235,2234,1888,1812,1796,1709,1542,2759,2756,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16
Xerox Corporation,XEROX CORP,1345,Xerox Corporation,108772,1998,12,12/31/98,1542,0,1998,Xerox Corporation,108772,1,1,,"Improper revenue recognition, shifted costs from service product to the machine sale in order to recognize revenue earlier.  Alos used cookie jar reserves and improper recognition of the gain from a one-time event and misc. lease accounting related issue",0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,1542,2397,2390,2389,2380,2379,2350,2333,2235,2234,1888,1812,1796,1709,1542,2759,2756,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16
Xerox Corporation,XEROX CORP,1345,Xerox Corporation,108772,1999,12,12/31/99,1542,0,1999,Xerox Corporation,108772,1,1,,"Improper revenue recognition, shifted costs from service product to the machine sale in order to recognize revenue earlier.  Alos used cookie jar reserves and improper recognition of the gain from a one-time event and misc. lease accounting related issue",0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,1542,2397,2390,2389,2380,2379,2350,2333,2235,2234,1888,1812,1796,1709,1542,2759,2756,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16
Xerox Corporation,XEROX CORP,1345,Xerox Corporation,108772,2000,12,12/31/00,1542,0,2000,Xerox Corporation,108772,1,1,,"Improper revenue recognition, shifted costs from service product to the machine sale in order to recognize revenue earlier.  Alos used cookie jar reserves and improper recognition of the gain from a one-time event and misc. lease accounting related issue",0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,1542,2397,2390,2389,2380,2379,2350,2333,2235,2234,1888,1812,1796,1709,1542,2759,2756,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16
Zale Corporation,ZALE CORP,1348,Zale Corporation,109156,2004,7,7/31/04,3270,0,2004,Zale Corporation,109156,1,1,,record advertising costs as prepaid advertising,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,3270,3270,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
Zale Corporation,ZALE CORP,1348,Zale Corporation,109156,2005,7,7/31/05,3270,0,2005,Zale Corporation,109156,1,1,,record advertising costs as prepaid advertising,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,3270,3270,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
